cv_index,test_acc,loss
0.0,0.5035586953163147,0.6924752857949998
0.0,0.5088967680931091,0.6915893041425281
0.0,0.5142349004745483,0.6903781907425987
0.0,0.5320284366607666,0.6896673209137387
0.0,0.5462633371353149,0.6888887915346358
0.0,0.5649465918540955,0.6872351682848401
0.0,0.5587188601493835,0.6857705182499356
0.0,0.581850528717041,0.6841106994284524
0.0,0.5925266742706299,0.6815865900781419
0.0,0.599644124507904,0.6789629790518019
0.0,0.6014235019683838,0.6766639682981703
0.0,0.6129893064498901,0.6715380400419235
0.0,0.6138790249824524,0.6710155920849906
0.0,0.621886134147644,0.6654047783878114
0.0,0.6343416571617126,0.6620491875542535
0.0,0.6370106935501099,0.6561037881506814
0.0,0.6396797299385071,0.6550232602490319
0.0,0.6574733257293701,0.6440487056970596
0.0,0.6619216799736023,0.639384518067042
0.0,0.668149471282959,0.6330199473434024
0.0,0.6752669215202332,0.6290197090970145
0.0,0.6788256168365479,0.6168734265698327
0.0,0.6868327260017395,0.6094637314478556
0.0,0.6957295536994934,0.5975480029980341
0.0,0.7028469443321228,0.5844688051276736
0.0,0.7197508811950684,0.5815090239048004
0.0,0.7188612222671509,0.5583757824367948
0.0,0.7393238544464111,0.5512343611982133
0.0,0.7330960631370544,0.5380097371008661
0.0,0.732206404209137,0.5254757586452696
0.0,0.7428825497627258,0.5263113851348559
0.0,0.7473309636116028,0.5182213245166672
0.0,0.7517793774604797,0.5126973249846034
0.0,0.7615658044815063,0.5018303286698129
0.0,0.7695729732513428,0.48681797004408306
0.0,0.7731316685676575,0.4858960368567043
0.0,0.7766903638839722,0.47998831255568397
0.0,0.7775800824165344,0.47044851465357673
0.0,0.7784697413444519,0.46812936084138024
0.0,0.7820284366607666,0.4546843750609292
0.0,0.7793594002723694,0.4522013126148118
0.0,0.7775800824165344,0.45059723572598565
0.0,0.7882562279701233,0.45429249273406136
0.0,0.7873665690422058,0.4535927474498749
0.0,0.7909252643585205,0.4427584947811233
0.0,0.7935943007469177,0.4394108172920015
0.0,0.7838078141212463,0.4388207371036212
0.0,0.7882562279701233,0.4451225946346919
0.0,0.7846974730491638,0.41724425642233753
0.0,0.7989323735237122,0.4253830413023631
0.0,0.7731316685676575,0.42946284429894555
0.0,0.7909252643585205,0.4215778642230564
0.0,0.791814923286438,0.4221527518497573
0.0,0.7971529960632324,0.4122895573576291
0.0,0.7962633371353149,0.4154190139638053
0.0,0.7980427145957947,0.4047690938330359
0.0,0.7882562279701233,0.4060937985777855
0.0,0.7891458868980408,0.41985924128029084
0.0,0.7829181551933289,0.41724196159177357
0.0,0.7927046418190002,0.40970980044868255
0.0,0.7882562279701233,0.4112212633093198
0.0,0.7891458868980408,0.40484021852413815
0.0,0.7927046418190002,0.41525635081860757
0.0,0.7909252643585205,0.4077425462504228
0.0,0.7962633371353149,0.4090748421019978
0.0,0.7953736782073975,0.4046365155114068
0.0,0.7775800824165344,0.41697826484839123
0.0,0.7971529960632324,0.41527803656127715
0.0,0.7891458868980408,0.39366158015198177
0.0,0.7855871915817261,0.40965677632225883
0.0,0.790035605430603,0.42812054148978657
0.0,0.7935943007469177,0.3952810126874182
0.0,0.7909252643585205,0.4004933465686109
0.0,0.7962633371353149,0.4039856311347749
0.0,0.8016014099121094,0.39781510912709767
0.0,0.7891458868980408,0.4085623518460327
0.0,0.7953736782073975,0.41313394324647057
0.0,0.7838078141212463,0.40540728635258144
0.0,0.7962633371353149,0.4086933640970124
0.0,0.7846974730491638,0.40541890180773205
0.0,0.7971529960632324,0.40719179974661934
0.0,0.7980427145957947,0.40560347504085964
0.0,0.7909252643585205,0.3955443501472473
0.0,0.8007117509841919,0.3969629878799121
0.0,0.7864768505096436,0.41152649207247627
0.0,0.7971529960632324,0.3969554598960612
0.0,0.7971529960632324,0.42083555749720997
0.0,0.7873665690422058,0.4144835877749655
0.0,0.791814923286438,0.39430757860342663
1.0,0.5133451819419861,0.6926209413343005
1.0,0.5346975326538086,0.691064801481035
1.0,0.5435943007469177,0.6896752367417017
1.0,0.5569394826889038,0.6885208851761289
1.0,0.5631672739982605,0.6879618664582571
1.0,0.5667259693145752,0.6857858714130189
1.0,0.559608519077301,0.6850336790084839
1.0,0.5693950057029724,0.6819837788740793
1.0,0.5782918334007263,0.6802284171183904
1.0,0.5827401876449585,0.6795348624388377
1.0,0.5738434195518494,0.6778997977574667
1.0,0.5880782604217529,0.6744321121109856
1.0,0.5871886014938354,0.6716164267725415
1.0,0.5943060517311096,0.6696944832801819
1.0,0.5978647470474243,0.6655055897103416
1.0,0.6112099885940552,0.6607653084728453
1.0,0.6156583428382874,0.6554730667008294
1.0,0.6067615747451782,0.6592098838753171
1.0,0.6263344883918762,0.6493923962116241
1.0,0.6370106935501099,0.6431152191427019
1.0,0.6379003524780273,0.6412573274638917
1.0,0.6521352529525757,0.6296662042538325
1.0,0.641459047794342,0.6300381504827075
1.0,0.6779359579086304,0.6180071714851592
1.0,0.6663700938224792,0.6121051145924462
1.0,0.687722384929657,0.6033425645695792
1.0,0.6975088715553284,0.5963142365217209
1.0,0.6992882490158081,0.5924044466680951
1.0,0.708185076713562,0.5743877357906766
1.0,0.7170818448066711,0.5717411736647288
1.0,0.709964394569397,0.558292475839456
1.0,0.7215302586555481,0.5530042582088046
1.0,0.7233095765113831,0.5474443286657333
1.0,0.7188612222671509,0.5447097760107782
1.0,0.7535586953163147,0.5224757856792874
1.0,0.7250889539718628,0.5226391611827744
1.0,0.7482206225395203,0.5073181556330787
1.0,0.7588967680931091,0.5015950914886262
1.0,0.7517793774604797,0.4954821649524901
1.0,0.7624555230140686,0.47932806197139954
1.0,0.7580071091651917,0.4814872650636567
1.0,0.7615658044815063,0.47727500481737983
1.0,0.7686832547187805,0.4689592131310039
1.0,0.7615658044815063,0.47637951539622414
1.0,0.7749110460281372,0.4555450851718585
1.0,0.767793595790863,0.45415590869055855
1.0,0.7669039368629456,0.4620706033375528
1.0,0.7660142183303833,0.45366981791125405
1.0,0.7686832547187805,0.45224498709042865
1.0,0.7731316685676575,0.4337804466485977
1.0,0.7713522911071777,0.4388943091034889
1.0,0.7731316685676575,0.43312912351555294
1.0,0.7749110460281372,0.4365127624736892
1.0,0.7713522911071777,0.43695881631639266
1.0,0.7704626321792603,0.4254470591743787
1.0,0.7829181551933289,0.43373390121592414
1.0,0.7829181551933289,0.4270720635023382
1.0,0.7829181551933289,0.41557201908694374
1.0,0.7873665690422058,0.42769498626391095
1.0,0.7820284366607666,0.4178595236606068
1.0,0.7811387777328491,0.4177514927254783
1.0,0.7802491188049316,0.41678386595514083
1.0,0.7811387777328491,0.4146791481309467
1.0,0.7935943007469177,0.4151180220974816
1.0,0.7820284366607666,0.4251864014400376
1.0,0.7962633371353149,0.41070223848025006
1.0,0.7802491188049316,0.4162501518925031
1.0,0.7935943007469177,0.4053540610604816
1.0,0.7820284366607666,0.41999289558993447
1.0,0.7873665690422058,0.40177646486295593
1.0,0.7811387777328491,0.40469656967454487
1.0,0.8007117509841919,0.4033065607978238
1.0,0.7980427145957947,0.41372574617465335
1.0,0.790035605430603,0.4106897951828109
1.0,0.7971529960632324,0.39760075012842816
1.0,0.8060498237609863,0.3989400118589401
1.0,0.8042704463005066,0.41211336395806736
1.0,0.8033807873725891,0.40083813584513134
1.0,0.8033807873725891,0.3998524670799573
1.0,0.7935943007469177,0.41007860253254574
1.0,0.8033807873725891,0.3936752908759647
1.0,0.7971529960632324,0.4104695324268606
1.0,0.7980427145957947,0.3985070143308904
1.0,0.7793594002723694,0.40785835352208877
1.0,0.7980427145957947,0.4028826244175434
1.0,0.8016014099121094,0.4066947235001458
1.0,0.8078292012214661,0.40270557668473983
1.0,0.7864768505096436,0.40496644253532094
1.0,0.7953736782073975,0.4073290957344903
1.0,0.8042704463005066,0.4082400053739548
1.0,0.8113878965377808,0.3920261396302117
1.0,0.7998220324516296,0.3986647046274609
1.0,0.809608519077301,0.3979619861476951
1.0,0.7864768505096436,0.39837923190659946
1.0,0.809608519077301,0.40822433349159026
1.0,0.8104982376098633,0.4010514207184315
1.0,0.809608519077301,0.4002585911916362
1.0,0.8060498237609863,0.39267456117603516
1.0,0.8069394826889038,0.3982323168052567
1.0,0.7980427145957947,0.3995018419292238
1.0,0.7891458868980408,0.41409945487976074
1.0,0.814056932926178,0.4030391139288743
1.0,0.814056932926178,0.3913208039270507
1.0,0.8104982376098633,0.38722411129209733
1.0,0.8078292012214661,0.39443564953075516
1.0,0.8113878965377808,0.4091047876411014
1.0,0.8087188601493835,0.38460539281368256
1.0,0.8051601648330688,0.40942174527380204
1.0,0.8122775554656982,0.3918128369583024
1.0,0.8033807873725891,0.4019143527580632
1.0,0.8176156282424927,0.3847144681235982
1.0,0.8158363103866577,0.40266165799564785
1.0,0.8051601648330688,0.40460854437616134
1.0,0.8069394826889038,0.38445714462755454
1.0,0.8167259693145752,0.38060294050309396
1.0,0.8176156282424927,0.38808123601807487
1.0,0.809608519077301,0.40721212906969917
1.0,0.8167259693145752,0.39860255147020024
1.0,0.8158363103866577,0.3917408651775784
1.0,0.8202846646308899,0.39211466535925865
1.0,0.7864768505096436,0.42654578884442645
1.0,0.8122775554656982,0.4010930152402984
1.0,0.8122775554656982,0.39744145298997563
1.0,0.7909252643585205,0.4037548440198104
1.0,0.8167259693145752,0.3863966249757343
1.0,0.8104982376098633,0.3909203190770414
1.0,0.8078292012214661,0.39086803793907166
1.0,0.8149465918540955,0.3794204485085275
1.0,0.8113878965377808,0.4233279944294029
1.0,0.790035605430603,0.414698976609442
1.0,0.8078292012214661,0.40202779405646855
1.0,0.8042704463005066,0.39459453605943257
1.0,0.7935943007469177,0.4064626060426235
1.0,0.8167259693145752,0.38961879329548943
1.0,0.814056932926178,0.39420468029048705
1.0,0.7953736782073975,0.4063827006353272
1.0,0.8078292012214661,0.39969513316949207
1.0,0.7971529960632324,0.41513822558853364
1.0,0.814056932926178,0.38294461535082924
1.0,0.7998220324516296,0.4201349698834949
1.0,0.791814923286438,0.41925448634558254
1.0,0.809608519077301,0.40944840759038925
1.0,0.8167259693145752,0.3908485600517856
1.0,0.7944839596748352,0.41763960290700197
1.0,0.8078292012214661,0.3898080728120274
1.0,0.8220640420913696,0.3839615293674999
1.0,0.7927046418190002,0.3953230608668592
1.0,0.8158363103866577,0.39026009208626217
2.0,0.48220640420913696,0.6935428380966187
2.0,0.4902135133743286,0.6925017800596025
2.0,0.5071174502372742,0.6912990742259555
2.0,0.5204626321792603,0.6914177272054884
2.0,0.5391458868980408,0.6906985292832056
2.0,0.541814923286438,0.6893790562947592
2.0,0.5498220324516296,0.6884236153629091
2.0,0.5622775554656982,0.6865932643413544
2.0,0.5738434195518494,0.6876246614588631
2.0,0.5622775554656982,0.68581955631574
2.0,0.5693950057029724,0.6832641727394528
2.0,0.5765124559402466,0.6820485442876816
2.0,0.5880782604217529,0.6798191136784024
2.0,0.5943060517311096,0.6792496724261178
2.0,0.5907472968101501,0.6722050739659203
2.0,0.5978647470474243,0.6725323465135362
2.0,0.6067615747451782,0.6718824588590198
2.0,0.6103202700614929,0.6668583866622713
2.0,0.6103202700614929,0.6609600020779504
2.0,0.6272242069244385,0.6603327029281192
2.0,0.6307829022407532,0.6525018579430051
2.0,0.6370106935501099,0.6576336009634866
2.0,0.6334519386291504,0.6437614858150482
2.0,0.650355875492096,0.6377759294377433
2.0,0.6485764980316162,0.6311991926696565
2.0,0.663701057434082,0.6213141365183724
2.0,0.6556939482688904,0.6161530166864395
2.0,0.6672597527503967,0.60847840209802
2.0,0.6779359579086304,0.6017490708165698
2.0,0.6868327260017395,0.5858588715394338
2.0,0.6948398351669312,0.5746888220310211
2.0,0.6992882490158081,0.574015205932988
2.0,0.7046263217926025,0.5583985207809342
2.0,0.7108541131019592,0.5509161965714561
2.0,0.70551598072052,0.5450083373321427
2.0,0.7135231494903564,0.5427036450968848
2.0,0.7126334309577942,0.5378575010432137
2.0,0.7304270267486572,0.5123738563723035
2.0,0.7357650995254517,0.5114343977636762
2.0,0.7393238544464111,0.5092768751912646
2.0,0.7402135133743286,0.5113139607840114
2.0,0.7446619272232056,0.49285952746868134
2.0,0.7437722086906433,0.4948037076327536
2.0,0.7606761455535889,0.4805823788046837
2.0,0.7642348408699036,0.4813508383101887
2.0,0.7508896589279175,0.48956406364838284
2.0,0.7633451819419861,0.46766337379813194
2.0,0.7562277317047119,0.4884226719538371
2.0,0.7597864866256714,0.47669293897019493
2.0,0.7402135133743286,0.48964129553900826
2.0,0.7553380727767944,0.46942170212666195
2.0,0.7669039368629456,0.4575809571478102
2.0,0.7615658044815063,0.4624854359361861
2.0,0.7633451819419861,0.47097980562183595
2.0,0.7624555230140686,0.45785941183567047
2.0,0.7633451819419861,0.4717932699455155
2.0,0.7633451819419861,0.44891675810019177
2.0,0.7615658044815063,0.4493010979559686
2.0,0.7704626321792603,0.453618365029494
2.0,0.7758007049560547,0.45225465132130516
2.0,0.7695729732513428,0.44979670809374916
2.0,0.77224200963974,0.4523337533076604
2.0,0.7713522911071777,0.44522328343656326
2.0,0.7695729732513428,0.4600309406717618
2.0,0.7580071091651917,0.46113014552328324
2.0,0.7669039368629456,0.43741868229375946
2.0,0.7731316685676575,0.4491329772604836
2.0,0.7766903638839722,0.43305402083529365
2.0,0.7562277317047119,0.45620574636591804
2.0,0.7802491188049316,0.42789972697695094
2.0,0.7713522911071777,0.4380275218023194
2.0,0.7766903638839722,0.43152257991540766
2.0,0.7633451819419861,0.4371291730138991
2.0,0.7749110460281372,0.4364919136795733
2.0,0.7784697413444519,0.4362236178583569
2.0,0.767793595790863,0.45684899803664947
2.0,0.7766903638839722,0.44353962110148537
2.0,0.7704626321792603,0.4207519135541386
2.0,0.7829181551933289,0.43438582577639157
2.0,0.7811387777328491,0.4207911462419563
2.0,0.7811387777328491,0.4439420567618476
2.0,0.7758007049560547,0.42975364211532807
2.0,0.7811387777328491,0.4282923912008603
2.0,0.7758007049560547,0.4352150824334886
2.0,0.7642348408699036,0.44334184957875145
2.0,0.7909252643585205,0.42917929424179924
2.0,0.7909252643585205,0.430608799888028
2.0,0.7811387777328491,0.44071465896235573
2.0,0.7820284366607666,0.4363918498986297
2.0,0.7749110460281372,0.4262647127939595
2.0,0.7802491188049316,0.44464901669157875
2.0,0.7838078141212463,0.4339291867282655
2.0,0.7731316685676575,0.4362423105372323
2.0,0.7704626321792603,0.42667534409297836
2.0,0.7935943007469177,0.4109601877215836
2.0,0.7829181551933289,0.431643304725488
2.0,0.7749110460281372,0.42824286139673656
2.0,0.7615658044815063,0.4533640543619792
2.0,0.7829181551933289,0.4313662341899342
2.0,0.7811387777328491,0.4194952172951566
2.0,0.7775800824165344,0.4277595380942027
2.0,0.7855871915817261,0.44291701250606114
2.0,0.7686832547187805,0.42897064321570927
2.0,0.7855871915817261,0.44352907687425613
2.0,0.7882562279701233,0.427355095744133
2.0,0.790035605430603,0.4149863612320688
2.0,0.7864768505096436,0.4239079670773612
2.0,0.7775800824165344,0.4352127719256613
2.0,0.7838078141212463,0.4275694642629888
2.0,0.7775800824165344,0.4257015619013045
2.0,0.7802491188049316,0.42544152836004895
2.0,0.7846974730491638,0.43406202064620125
2.0,0.7793594002723694,0.4321507207221455
2.0,0.7846974730491638,0.42991603331433403
2.0,0.7793594002723694,0.43384253130190903
3.0,0.4973309636116028,0.6950837655199898
3.0,0.5071174502372742,0.6939360747734705
3.0,0.5231316685676575,0.6935416658719381
3.0,0.5249110460281372,0.6931758605771594
3.0,0.5320284366607666,0.6918394383456972
3.0,0.517793595790863,0.6914160135719511
3.0,0.5311387777328491,0.6919640451669693
3.0,0.5480427145957947,0.6895191404554579
3.0,0.5524911284446716,0.6889170739385817
3.0,0.5587188601493835,0.6882208089033762
3.0,0.5738434195518494,0.6864800867107179
3.0,0.5960854291915894,0.6841097606552972
3.0,0.5791814923286438,0.6830472317006853
3.0,0.6005337834358215,0.6805939906173282
3.0,0.599644124507904,0.6766591171423594
3.0,0.6120996475219727,0.6747488727172216
3.0,0.6227757930755615,0.6727507611115774
3.0,0.6316726207733154,0.6665195276339849
3.0,0.6352313160896301,0.6628908101055357
3.0,0.6441280841827393,0.6600109024180306
3.0,0.6476868391036987,0.6550974365737703
3.0,0.6610320210456848,0.6480711781316333
3.0,0.668149471282959,0.643607528673278
3.0,0.6717081665992737,0.6333133396175172
3.0,0.6797152757644653,0.6277657234006457
3.0,0.6806049942970276,0.6234518422020806
3.0,0.6886121034622192,0.6158413141965866
3.0,0.6930605173110962,0.6058208793401718
3.0,0.6983985900878906,0.5930351325207286
3.0,0.708185076713562,0.5847354912095599
3.0,0.7206405401229858,0.57115481628312
3.0,0.7268683314323425,0.5707804825570848
3.0,0.7224199175834656,0.5610922210746341
3.0,0.7259786128997803,0.5478131257825427
3.0,0.7357650995254517,0.5344030550784535
3.0,0.7330960631370544,0.5298866066667769
3.0,0.7384341359138489,0.5182585202985339
3.0,0.7437722086906433,0.5130064280496703
3.0,0.7517793774604797,0.5030536668168174
3.0,0.7553380727767944,0.4981311708688736
3.0,0.7553380727767944,0.49429457386334735
3.0,0.7660142183303833,0.49021949122349423
3.0,0.7624555230140686,0.4772242092423969
3.0,0.7660142183303833,0.47263268960846794
3.0,0.7784697413444519,0.483430748184522
3.0,0.7749110460281372,0.4584171353942818
3.0,0.7784697413444519,0.46321311593055725
3.0,0.7669039368629456,0.45589663750595516
3.0,0.7669039368629456,0.4528639531797833
3.0,0.7571174502372742,0.4636872725354301
3.0,0.7784697413444519,0.4438161195980178
3.0,0.7820284366607666,0.4492890164256096
3.0,0.7829181551933289,0.44937702682283187
